CustomerID,CardNumber,BIN,Country,Complaint,Feedback,SentimentCategory,ChargebackFlag
6RG1B65C,5801491857749764,580149,UNITED KINGDOM,Service Quality,Service was excellent and very professional.,Positive,0
ZL0YJFGQ,8115379761688130,811537,CHINA,Service Quality,The service was too slow and unprofessional!,Negative,0
RRI8U1KX,4354204478039654,435420,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
JD5PX40G,4485703126747529,448570,UNITED KINGDOM,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
PAB698RK,5246749513602255,524674,BRAZIL,Late Refund,"Refund process is very slow, not happy!",Negative,0
T0KIVCJC,4818630488071592,481863,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
KYD62IQA,4280083558006043,428008,CHINA,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
41VDONLZ,4733595838841917,473359,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
5QB2FSK2,4858953840123757,485895,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
AILJYSWA,3837442715437620,383744,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
L3N372SH,3544374688676619,354437,JAPAN,No Issue,"No issues, smooth transactions every time.",Positive,0
V15G3N8L,3797197816438141,379719,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
WEMKRB05,5470056811758067,547005,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
GGSY8RUV,9900736877207220,990073,INDIA,Customer Support Issue,Support team was responsive and helpful.,Positive,0
89R1PWKP,6523593076616952,652359,INDIA,Service Quality,Quality of service was not up to the mark!,Negative,0
NS3IFDCE,4817795337436388,481779,RUSSIAN FEDERATION,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
ZN99YO7F,4306075787253988,430607,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
B31W164T,3444149418025368,344414,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
A3Z6RTDM,3645970500492785,364597,MALAYSIA,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
IAUB68EN,6261348545437450,626134,CHINA,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
HM0N5TTT,5237608994215422,523760,UNITED KINGDOM,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
YVQ3DHYZ,4059038123107777,405903,PAKISTAN,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
PK3WKP50,4776081967604575,477608,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
GF7F9ET5,6725356777593461,672535,GERMANY,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
LKPORZXS,1169526595713250,116952,GERMANY,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
LZFLKJNU,4932340434021644,493234,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
7D0I8568,5582220969637219,558222,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
NYDEKB2C,5500751504269594,550075,ITALY,No Issue,"Great experience, very satisfied!",Positive,0
XMXY2J88,3798171495313263,379817,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
WYY934CL,4202158137724873,420215,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
2Q7J2IWE,6417148784085010,641714,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
IUKRXWX1,7383204426305755,738320,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
D2UIMRSY,5007439248704553,500743,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
9VGU51K0,5825578505276647,582557,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
BU18JAVR,4351636974611536,435163,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
VOVQEUG8,5773601425778123,577360,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
F1PPF4B6,3422235254941499,342223,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
D4YSWJQ6,1920834799441584,192083,GERMANY,Late Refund,Finally got my refund after multiple calls.,Negative,0
AIK8WDS7,4322673620047690,432267,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
DPH6LV72,6030211843939653,603021,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
BROF3N3Y,4246914419643602,424691,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
KYJ9HMK5,4426695804309597,442669,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
UHLEJO2J,5683839657253652,568383,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
0307YP5U,4294296199135091,429429,RUSSIAN FEDERATION,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
MIBPRYPL,4705744364521076,470574,UNITED STATES,Service Quality,The service was too slow and unprofessional!,Negative,0
MESE58DI,3700438069125600,370043,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
W7X90AQ8,4306559561455081,430655,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
FOAA5OZ4,5747723825451498,574772,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
KE1C6XDS,4994066318942379,499406,UNITED KINGDOM,Service Quality,Service was excellent and very professional.,Positive,0
7MIDPMPP,8164860985981052,816486,CHINA,Service Quality,I'm disappointed with the overall experience!,Negative,0
Z73RN4FW,5101406819815782,510140,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
UDA87ZWI,8116205986567170,811620,CHINA,Service Quality,Service was excellent and very professional.,Positive,0
XOF922MY,4153901183623770,415390,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
MNQ45GZH,5830257897615107,583025,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
C8ASZCU6,3610581754508996,361058,CHINA,Late Refund,"Refund process is very slow, not happy!",Negative,0
NW58QDIV,4844205242939180,484420,UNITED KINGDOM,No Issue,"No issues, smooth transactions every time.",Positive,0
FZMMIQRG,4451393042110378,445139,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
G739XAS3,8157611713487781,815761,CHINA,Late Refund,"Refund process is very slow, not happy!",Negative,0
BCZ11FD9,6015743762850408,601574,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
O2IQK5N5,6801634807859220,680163,GERMANY,Customer Support Issue,Support team was responsive and helpful.,Positive,0
3NRAU8HR,6541383343332982,654138,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
ZY46LYFK,4353020996211149,435302,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
982H6DEX,4487928411307115,448792,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
1H3KQRLS,4237035616209614,423703,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
VLEEZNDP,6565515963320676,656551,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
JY5BYEEQ,8164459931813651,816445,CHINA,No Issue,"Everything went smoothly, highly recommended.",Positive,0
6OSQ7PIS,3932688520467141,393268,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
KLV7UE7W,3905553448086724,390555,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
QKZGRGFY,5899373511987008,589937,PAKISTAN,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
4M5CFHNT,3544036940611336,354403,JAPAN,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
6AOVLK3M,6533805848253956,653380,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
151MZZI4,3343551467026322,334355,JAPAN,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
I3HFBWST,3537046596842577,353704,INDIA,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
SZE2XPSA,4433655263314413,443365,BRAZIL,Late Refund,Finally got my refund after multiple calls.,Negative,0
N8BTT1PU,3726950124465675,372695,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
OGW405KZ,6482161569417394,648216,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
60Y2QP6F,3892018187785656,389201,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
ERWUOQQ6,3645277579075088,364527,UNITED KINGDOM,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
VC52C1SW,5778069438638101,577806,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
EA4LED7V,6291637786239607,629163,ITALY,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
U48PFLQ4,4491048839326766,449104,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
J15COEAU,3789772197674998,378977,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
NILECUJ7,4414630995722486,441463,UNITED STATES,No Issue,Customer support was helpful in resolving my concern.,Positive,0
TB99NNMP,4330919222163699,433091,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
H53CNVKP,8889135064507043,888913,CHINA,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
9OR6856U,3443091507808473,344309,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
XFHSA4IW,4575193358923196,457519,BRAZIL,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
YQN0OTPU,4866665398003208,486666,RUSSIAN FEDERATION,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
X50R118V,6453651104522210,645365,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
KQY85M5T,6060835852330938,606083,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
6Y0AYP02,2303779997755807,230377,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
4FP06L0X,6728455559366355,672845,GERMANY,Service Quality,Quality of service was not up to the mark!,Negative,0
N0G2YIY1,5479815537096435,547981,INDIA,Service Quality,Service was excellent and very professional.,Positive,0
TQNIA0N3,5080638369440657,508063,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
JNUY4TTF,6484365240452524,648436,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
I7QMVOBI,3917339411929530,391733,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
ECJBKSGG,6068682488642914,606868,INDIA,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
L76TV98B,9896671513472836,989667,CHINA,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
9234252N,4935152601990607,493515,ITALY,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
WW87O51L,5502093278264650,550209,BRAZIL,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
NUMQF4DM,3559209296420933,355920,JAPAN,No Issue,"Happy with the service, would recommend.",Positive,0
0TB0P1ET,4268259731450238,426825,RUSSIAN FEDERATION,No Issue,"Great experience, very satisfied!",Positive,0
EHYGAEB7,6248194696704485,624819,CHINA,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
8Y2910ZE,6184359345595270,618435,UNITED KINGDOM,No Issue,"Great experience, very satisfied!",Positive,0
PHFXNGLZ,3093883949671245,309388,JAPAN,Service Quality,Quality of service was not up to the mark!,Negative,0
5R7T4L1F,5395288007264377,539528,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
TYQIPYSS,4678693190494242,467869,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
4265ZQC2,4947348168118837,494734,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
J8DTE549,1016709636036575,101670,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
3LYQENRW,5402402578004427,540240,UNITED KINGDOM,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
6WB9Y9ZE,5089788759459042,508978,INDIA,Customer Support Issue,Support team was responsive and helpful.,Positive,0
2Y5RCEKV,4111963970500634,411196,BRAZIL,Service Quality,Service was excellent and very professional.,Positive,0
QFFW0BAX,5934089764125237,593408,INDIA,Service Quality,The service was too slow and unprofessional!,Negative,0
9R5LA6W6,4113056528011703,411305,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
YMGUNMZ4,7700311691348433,770031,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
52UIOIQC,4440822357501519,444082,UNITED STATES,No Issue,Customer support was helpful in resolving my concern.,Positive,0
I688AMYB,5119196175276713,511919,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
4SBU2GQA,5071519182672059,507151,UNITED STATES,Service Quality,The service was too slow and unprofessional!,Negative,0
NYWGJW5T,4054221434591690,405422,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
B06WA7QD,3459162254560026,345916,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
UBENRMTM,3810685138097469,381068,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
XGZFKIGX,9634055010853033,963405,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
0ERJ9SGG,4284147828586885,428414,INDIA,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
0MSAN2GW,5476413236176316,547641,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
Q4E8CJC4,5064795016397776,506479,UNITED STATES,Service Quality,The service was too slow and unprofessional!,Negative,0
J70HR7XX,3696908987696845,369690,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
DYSXAY5C,4269733725084791,426973,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
NEOR2ZLE,1321106648634813,132110,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
30ZWRN8C,3846666543530159,384666,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
D5JR14CB,5065758122537519,506575,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
1NLJFG7S,3854798339243389,385479,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
NWEXIQL8,3940777066208099,394077,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
W8T2JQVV,4593302258604585,459330,FRANCE,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
14P7GCV5,3706904630640649,370690,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
JL2GAO75,4542570290416316,454257,JAPAN,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
YXE7UY2J,5025588409650663,502558,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
CT96EPKP,5260990575824248,526099,INDIA,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
8G84J1Q1,5816591449191428,581659,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
OJ96P4MH,6540178935530187,654017,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
ASLC0KLX,4266263370942359,426626,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
RV4YJYG1,4979519361512972,497951,FRANCE,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
RIPJQ54C,4024465930754809,402446,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
OOSPKNZV,6286597648431827,628659,CHINA,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
ML2ZKTHV,3942744163399427,394274,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
60Y642MH,6503338968489970,650333,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
2UQ008D4,6504844506639805,650484,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
LH9VERBT,3541630192289934,354163,JAPAN,Service Quality,Service was excellent and very professional.,Positive,0
XPNE7FJ4,5530950837598302,553095,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
1QRSO0FL,5099486224009111,509948,BRAZIL,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
W05KB38Y,6507393916729713,650739,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
UESZ93N7,3136770519209015,313677,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
0O8CEI20,3805816089486984,380581,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
A0XPLIVX,6060819331643557,606081,UNITED STATES,Service Quality,Quality of service was not up to the mark!,Negative,0
7XEM947L,3006579751126327,300657,UNITED STATES,No Issue,"Great experience, very satisfied!",Positive,0
ARQ2T6ZW,4658399697777563,465839,UNITED KINGDOM,Service Quality,Quality of service was not up to the mark!,Negative,0
ZY6LBGV2,2202901878707414,220290,RUSSIAN FEDERATION,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
1XBMX7BJ,3424107761094788,342410,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
LE7JIYKJ,8185905439638975,818590,INDIA,No Issue,"Everything went smoothly, highly recommended.",Positive,0
F1KA7X03,3088605441203009,308860,JAPAN,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
BEQEHAFF,3113054073333527,311305,JAPAN,No Issue,Customer support was helpful in resolving my concern.,Positive,0
CRK32AXQ,4739477258261046,473947,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
7M6VOXFM,5417419027600230,541741,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
WUYVUHWI,3026116110069737,302611,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
HDNKJHML,5963197612691952,596319,BRAZIL,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
6BQUW62R,4048059413563893,404805,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
QM33RHDR,4651822174221831,465182,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
CUETXSZF,3015306895089182,301530,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
W2JPK11O,3409462318269405,340946,UNITED STATES,No Issue,"Everything went smoothly, highly recommended.",Positive,0
84UWWGZ7,5983505644749555,598350,UNITED KINGDOM,Late Refund,"Refund process is very slow, not happy!",Negative,0
00YAC3DJ,3951182724379501,395118,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
O8OPCDLM,3953281104201710,395328,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
ITK7XOKW,8176872677712997,817687,INDIA,No Issue,"Happy with the service, would recommend.",Positive,0
EIA6MOOK,3438272501656182,343827,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
1GBLSEMV,4376763125413662,437676,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
D83S18KW,4709395914199873,470939,INDIA,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
J6RJ0FP6,3410111566072688,341011,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
LIZECGEG,4267895370296031,426789,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
JNXLDN56,3095628581859562,309562,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
PH26R5O0,3991857455524746,399185,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
GDO9TNT3,5604514925031669,560451,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
GJQQ7SCN,4453169505227673,445316,JAPAN,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
Y5GGPYH5,5133482022585703,513348,ITALY,Late Refund,Finally got my refund after multiple calls.,Negative,0
5NPW0TAK,3488082012020433,348808,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
T5ORXHIE,3432791118680790,343279,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
DCUT3BN8,4693914979526833,469391,MALAYSIA,Service Quality,Service was excellent and very professional.,Positive,0
O1KQYF1Y,4359347829592457,435934,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
72B2NA9P,4453311060115993,445331,UNITED STATES,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
NX9QMDA9,5289656866896766,528965,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
3146GWNR,6477253650886149,647725,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
RN60ULOP,3944430418677717,394443,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
118V0NJR,3809702035598182,380970,UNITED STATES,No Issue,Customer support was helpful in resolving my concern.,Positive,0
AEWT8FV4,5129968301583340,512996,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
TFYAO5MZ,4963222574359474,496322,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
B0DZNE1F,6442305893038277,644230,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
6PLS3CND,4290560613445894,429056,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
83ZGZFNC,4738068744372251,473806,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
GO2A12R3,6235976356994789,623597,CHINA,No Issue,"Great experience, very satisfied!",Positive,0
X8DT2H5P,4723673566989938,472367,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
I3NMJVDL,5350665529066161,535066,FRANCE,No Issue,"Everything went smoothly, highly recommended.",Positive,0
M1DTIWUI,5941307080881993,594130,CHINA,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
SGS9M1W5,4326696694692178,432669,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
M8X0SOVH,5232078360138297,523207,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
32YIYLBY,5551910192764563,555191,UNITED STATES,Service Quality,The service was too slow and unprofessional!,Negative,0
4PT1PI2L,3473134746580019,347313,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
GMZ1H0TN,5665826012884282,566582,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
AAGX7Y9Q,6247126950367207,624712,CHINA,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
C6TZI7M2,5686047607879493,568604,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
QIX2V321,4128134588526925,412813,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
ZA8YWOSO,5988601329014497,598860,UNITED KINGDOM,Late Refund,Finally got my refund after multiple calls.,Negative,0
VJ7284NZ,4982282431954921,498228,UNITED KINGDOM,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
DS2O1PHV,5550110549567770,555011,PAKISTAN,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
679H0RYH,5264006329431555,526400,MEXICO,No Issue,"Everything went smoothly, highly recommended.",Positive,0
DB2ICSBW,5963576299220556,596357,UNITED KINGDOM,No Issue,"No issues, smooth transactions every time.",Positive,0
L6H8TTD4,1001601344975031,100160,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
GAOPDMJF,7375344711551448,737534,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
E1D8GWD8,5021831942536443,502183,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
S5PVLOXA,4721534052860893,472153,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
C54NZ6H8,5522190874242052,552219,RUSSIAN FEDERATION,No Issue,"No issues, smooth transactions every time.",Positive,0
VQ3S4YQ8,4432289721642359,443228,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
RE6TCE7J,4972491072525644,497249,FRANCE,No Issue,"Everything went smoothly, highly recommended.",Positive,0
ODBKASEN,5015613341140652,501561,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
PH9FXQ6U,3872288016997406,387228,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
6DK6Z98N,3498362553437187,349836,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
Z6TUEOWO,5468682725096260,546868,MEXICO,Service Quality,I'm disappointed with the overall experience!,Negative,0
BC9ZX8MN,9900806560839852,990080,INDIA,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
VH816SSN,3020178375600272,302017,UNITED STATES,No Issue,"Happy with the service, would recommend.",Positive,0
0TH6C376,4469114994605767,446911,RUSSIAN FEDERATION,No Issue,"Great experience, very satisfied!",Positive,0
HFEGZ3M6,6216164359315682,621616,CHINA,Service Quality,Service was excellent and very professional.,Positive,0
BSIYPMV5,3922204023245292,392220,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
Z5OUG002,3493601395001976,349360,UNITED STATES,Billing Issue,Had to call multiple times for a simple billing issue!,Negative,0
RR9AMQYI,5545960823949028,554596,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
7F6YNU8O,6590879290403464,659087,UNITED STATES,Billing Issue,"Billing discrepancy, support is not helping!",Negative,0
XZ712VN8,3712307201601522,371230,UNITED STATES,Service Quality,I'm disappointed with the overall experience!,Negative,0
JDXQ2PK8,4034751996665823,403475,UNITED STATES,Late Refund,Finally got my refund after multiple calls.,Negative,0
5HTZPN1B,6248041527030285,624804,CHINA,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
M681GIR3,6510263900642618,651026,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
0VEUQCBD,4789531780864670,478953,INDIA,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
Q2YVW7BJ,5796522747270603,579652,UNITED STATES,Service Quality,"Very satisfied with the service, will recommend!",Positive,0
E1BFBC1T,4463960021200270,446396,RUSSIAN FEDERATION,No Issue,"Great experience, very satisfied!",Positive,0
KWP7YNE8,1278247225432378,127824,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
ILPAMRTX,4748507238315875,474850,INDIA,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
2LH7XWNF,5498815201590884,549881,RUSSIAN FEDERATION,Billing Issue,"Incorrect amount charged, need a refund!",Negative,0
TE9FVPMI,3826412888309991,382641,UNITED STATES,Late Refund,"Refund process is very slow, not happy!",Negative,0
UVAOCTKZ,8130409588944248,813040,CHINA,No Issue,"No issues, smooth transactions every time.",Positive,0
TFJRIMWD,4683572488824955,468357,UNITED STATES,No Issue,Customer support was helpful in resolving my concern.,Positive,0
EJT5KGWI,4091273472129605,409127,UNITED STATES,Service Quality,Service was excellent and very professional.,Positive,0
Q5HLE1A4,5040508231389936,504050,UNITED STATES,Customer Support Issue,Support team was responsive and helpful.,Positive,0
OUKMDARS,4558807741763203,455880,CHINA,Customer Support Issue,Support team was responsive and helpful.,Positive,0
OQJ3PY5S,3172003397081559,317200,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
X3G77Z8P,3600877221854189,360087,MALAYSIA,Service Quality,Service was excellent and very professional.,Positive,0
82JES1QS,6035031839686872,603503,UNITED STATES,Customer Support Issue,"Long wait time for support, very frustrating!",Negative,0
LPENLYAU,5116202987159328,511620,PAKISTAN,No Issue,"No issues, smooth transactions every time.",Positive,0
T0CJ3LK5,5771778490284473,577177,UNITED STATES,Late Refund,Still waiting for my refund after 2 weeks!,Negative,0
PM38SJ6W,3433722650103139,343372,UNITED STATES,No Issue,"No issues, smooth transactions every time.",Positive,0
PPGVGIUE,3015074429516745,301507,UNITED STATES,Customer Support Issue,Customer service was rude and unhelpful!,Negative,0
