CustomerID,CardNumber,BankName,CardBrand,CardType,IssuingCountry,TransactionAmount,ChargebackFlag,ChargebackReasonCode,TransactionDate
CUST4768,3731550879457074,AMERICAN EXPRESS US CONSUMER,AMERICAN EXPRESS,CREDIT,UNITED STATES,3674.21,No,,2025-01-04 19:10:30.230348
CUST4053,5160777336445075,"AMERICAN BANK, N.A.",MASTERCARD,DEBIT,UNITED STATES,3254.89,No,,2025-01-10 19:10:30.230348
CUST3389,6806606753815474,UNKNOWN,GIROCARD,DEBIT,GERMANY,2211.62,No,,2025-01-20 19:10:30.230348
CUST1531,3423090453691375,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,1242.14,No,,2025-01-26 19:10:30.230348
CUST8391,8200257434065804,UNKNOWN,RUPAY,CREDIT,INDIA,1339.52,No,,2025-01-12 19:10:30.230348
CUST4486,3992894979552040,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1917.42,No,,2025-01-07 19:10:30.230348
CUST6010,3960333359847325,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1984.79,No,,2025-01-28 19:10:30.230348
CUST3295,3818820173032435,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1577.23,No,,2025-01-05 19:10:30.230348
CUST9814,8174312224507920,SBM BANK,RUPAY,DEBIT,INDIA,496.2,No,,2025-01-14 19:10:30.230348
CUST9589,6408271723358259,UNKNOWN,EBT,DEBIT,UNITED STATES,2996.32,No,,2025-01-12 19:10:30.230348
CUST1282,5605756449320171,UNKNOWN,EBT,DEBIT,UNITED STATES,2321.61,No,,2025-01-19 19:10:30.230348
CUST2905,3027439102160505,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1632.01,No,,2025-01-27 19:10:30.230348
CUST3995,4939899139944609,UNKNOWN,VISA,CREDIT,UNITED STATES,571.07,No,,2025-01-17 19:10:30.230348
CUST8726,4519761613745440,ONOMEA FEDERAL CREDIT UNION,VISA,CREDIT,UNITED STATES,2744.27,No,,2025-01-07 19:10:30.230348
CUST4104,4318634449356644,COASTAL HERITAGE BANK,VISA,CREDIT,UNITED STATES,3995.57,No,,2025-01-27 19:10:30.230348
CUST6074,3461722164728969,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,3031.83,No,,2025-01-07 19:10:30.230348
CUST6621,4055016252883600,AMERICAN BANK & TRUST,VISA,CREDIT,UNITED STATES,637.46,No,,2025-01-18 19:10:30.230348
CUST1173,4195627873493119,UNKNOWN,VISA,CREDIT,UNITED STATES,4886.14,No,,2025-01-30 19:10:30.230348
CUST9727,2200802123350526,B&N BANK PUBLIC JOINT-STOCK COMPANY,NSPK MIR,DEBIT,RUSSIAN FEDERATION,1213.09,No,,2025-01-21 19:10:30.230348
CUST1659,3447084602123966,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,1211.37,No,,2025-01-18 19:10:30.230348
CUST2935,5251089808398023,THE BANCORP BANK NATIONAL ASSOCIATION,MASTERCARD,DEBIT,UNITED STATES,2779.44,No,,2025-01-24 19:10:30.230348
CUST8695,5866964280559583,BMO BANK NATIONAL ASSOCIATION,MAESTRO,DEBIT,UNITED STATES,221.11,No,,2025-01-08 19:10:30.230348
CUST4027,5919894214909296,UNKNOWN,MAESTRO,DEBIT,AUSTRALIA,443.26,No,,2025-01-16 19:10:30.230348
CUST4844,4425679837139462,UKRAINIAN SELFRELIANCE NEW ENGLAND FEDERAL CREDIT UNION,VISA,DEBIT,UNITED STATES,466.14,No,,2025-01-13 19:10:30.230348
CUST7619,6406948400108457,UNKNOWN,EBT,DEBIT,UNITED STATES,671.36,No,,2025-01-15 19:10:30.230348
CUST8691,4378227793346588,GREAT SOUTHERN BANK,VISA,DEBIT,UNITED STATES,1924.04,No,,2025-01-08 19:10:30.230348
CUST8443,5233473820494236,KEYBANK NATIONAL ASSOCIATION,MASTERCARD,CREDIT,UNITED STATES,3037.7,No,,2025-01-08 19:10:30.230348
CUST6199,3686852888865285,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,86.09,No,,2025-01-16 19:10:30.230348
CUST7223,8183254713235353,INDUSIND BANK,RUPAY,DEBIT,INDIA,4759.68,No,,2025-01-30 19:10:30.230348
CUST4728,3415376333930463,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,2796.37,No,,2025-01-05 19:10:30.230348
CUST8520,5907433950927330,UNKNOWN,MAESTRO,DEBIT,CHINA,2466.55,No,,2025-01-24 19:10:30.230348
CUST1799,6553971537313851,DISCOVER ISSUER,DISCOVER,CREDIT,UNITED STATES,3181.31,No,,2025-01-29 19:10:30.230348
CUST6325,5334325532544596,"CHASE BANK (KENYA), LTD.",MASTERCARD,DEBIT,KENYA,2893.46,No,,2025-01-09 19:10:30.230348
CUST2079,5126253343705634,COMMERZBANK AG,MASTERCARD,CREDIT,GERMANY,1738.41,No,,2025-01-07 19:10:30.230348
CUST1211,5517259950622822,"SHAZAM, INC.",MASTERCARD,DEBIT,UNITED STATES,532.28,No,,2025-01-19 19:10:30.230348
CUST1015,5880593107168578,UNKNOWN,EBT,DEBIT,UNITED STATES,45.06,No,,2025-01-01 19:10:30.230348
CUST4064,2309845681436224,"PLUXEE MEXICO, S.A. DE C.V.",MASTERCARD,CREDIT,MEXICO,4427.37,Yes,Consumer Disputes,2025-01-04 19:10:30.230348
CUST4940,8192202308405899,ICICI BANK,RUPAY,DEBIT,INDIA,1007.89,No,,2025-01-04 19:10:30.230348
CUST9667,4403648980906780,UNKNOWN,VISA,DEBIT,UNITED STATES,4496.24,No,,2025-01-06 19:10:30.230348
CUST5190,5053709520533446,UNKNOWN,EBT,DEBIT,UNITED STATES,179.5,No,,2025-01-17 19:10:30.230348
CUST8407,3810184475452088,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,4122.23,No,,2025-01-06 19:10:30.230348
CUST9886,6257889098179988,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,4404.13,No,,2025-01-22 19:10:30.230348
CUST4562,5296383085813235,"MITSUBISHI UFJ NICOS CO., LTD.",MASTERCARD,CREDIT,JAPAN,4553.95,No,,2025-01-15 19:10:30.230348
CUST3899,4453633442209049,FIRST HAWAIIAN BANK,VISA,CREDIT,UNITED STATES,3326.27,No,,2025-01-01 19:10:30.230348
CUST7587,4416882786924127,BYLINE BANK,VISA,DEBIT,UNITED STATES,4191.07,No,,2025-01-04 19:10:30.230348
CUST4691,3815869690820832,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,4569.36,No,,2025-01-15 19:10:30.230348
CUST2148,4801183030019117,DMB COMMUNITY BANK,VISA,DEBIT,UNITED STATES,2645.64,No,,2025-01-30 19:10:30.230348
CUST2000,6549739121671205,DISCOVER ISSUER,DISCOVER,CREDIT,UNITED STATES,1891.77,No,,2025-01-27 19:10:30.230348
CUST2610,5468046420089352,"BANCO INVEX, S.A. INSTITUCION DE BANCA MULTIPLE, INVEX GRUPO FINANCIER",MASTERCARD,CREDIT,MEXICO,1240.85,No,,2025-01-19 19:10:30.230348
CUST1393,5053575433465091,UNKNOWN,EBT,DEBIT,UNITED STATES,1805.15,No,,2025-01-26 19:10:30.230348
CUST5729,5992735346163404,UNKNOWN,MAESTRO,DEBIT,BRAZIL,229.03,Yes,Authorization,2025-01-15 19:10:30.230348
CUST1191,4058551869670267,UNKNOWN,VISA,DEBIT,RUSSIAN FEDERATION,1804.58,No,,2025-01-12 19:10:30.230348
CUST7542,5250662469775958,"UC CARD CO., LTD.",MASTERCARD,CREDIT,JAPAN,1564.12,No,,2025-01-03 19:10:30.230348
CUST4404,3768507818438378,AMERICAN EXPRESS COMPANY,AMERICAN EXPRESS,CREDIT,BRAZIL,2120.47,Yes,Fraud,2025-01-08 19:10:30.230348
CUST1720,3856075062966624,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,275.95,No,,2025-01-26 19:10:30.230348
CUST2065,3707595808002341,AEC MEXICO SA DE CV - GSTAR CONS CHARGE,AMERICAN EXPRESS,CREDIT,MEXICO,4875.55,Yes,Authorization,2025-01-26 19:10:30.230348
CUST2188,4622448191831031,CENTRAL BANK OF INDIA,VISA,DEBIT,INDIA,2927.52,No,,2025-01-19 19:10:30.230348
CUST3599,6088717882386110,UNKNOWN,RUPAY,DEBIT,INDIA,2977.26,No,,2025-01-29 19:10:30.230348
CUST7529,3625098544356782,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED KINGDOM,4224.39,No,,2025-01-05 19:10:30.230348
CUST1821,5519390015900712,HORIZON BANK,MASTERCARD,DEBIT,UNITED STATES,2179.69,No,,2025-01-11 19:10:30.230348
CUST1750,3422124349552284,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,3975.37,No,,2025-01-21 19:10:30.230348
CUST1341,5232200633657111,EURO KARTENSYSTEME GMBH,MASTERCARD,CREDIT,GERMANY,3960.1,No,,2025-01-27 19:10:30.230348
CUST9520,3557825936949893,UNKNOWN,JCB,CREDIT,JAPAN,3835.1,No,,2025-01-30 19:10:30.230348
CUST2917,6251803072777967,BANK OF SHANGHAI,CHINA UNION PAY,CREDIT,CHINA,484.22,No,,2025-01-27 19:10:30.230348
CUST9008,3341057986038741,UNKNOWN,JCB,DEBIT,JAPAN,2228.67,No,,2025-01-24 19:10:30.230348
CUST3830,5664306057351380,UNKNOWN,EBT,DEBIT,UNITED STATES,4972.87,No,,2025-01-13 19:10:30.230348
CUST1228,3814071460605695,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1891.45,No,,2025-01-18 19:10:30.230348
CUST8828,5322132495736844,PEOPLES BANK,MASTERCARD,DEBIT,UNITED STATES,3128.75,No,,2025-01-23 19:10:30.230348
CUST4317,3476288997692940,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,3425.74,No,,2025-01-21 19:10:30.230348
CUST4875,4600570673722197,PJSC AKTABANK,VISA,CREDIT,UKRAINE,4225.39,No,,2025-01-22 19:10:30.230348
CUST9006,4758317213756169,FRONTIER CREDIT UNION,VISA,DEBIT,UNITED STATES,4841.61,No,,2025-01-04 19:10:30.230348
CUST7063,3881030360958266,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,2542.39,No,,2025-01-24 19:10:30.230348
CUST8824,6455805455664726,DISCOVER ISSUER,DISCOVER,CREDIT,UNITED STATES,4753.67,No,,2025-01-27 19:10:30.230348
CUST1164,3995471664972100,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,2723.94,No,,2025-01-27 19:10:30.230348
CUST9016,3813922570593843,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,104.33,No,,2025-01-21 19:10:30.230348
CUST4719,4141432797068267,CHICAGO PATROLMEN'S FEDERAL CREDIT UNION,VISA,CREDIT,UNITED STATES,1007.02,No,,2025-01-17 19:10:30.230348
CUST6346,3021292938663672,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,3816.18,No,,2025-01-02 19:10:30.230348
CUST3050,4005008618775342,UTAH FIRST FEDERAL CREDIT UNION,VISA,DEBIT,UNITED STATES,1441.98,No,,2025-01-15 19:10:30.230348
CUST3613,6744539247922661,NEXI PAYMENTS SPA,MAESTRO,DEBIT,ITALY,408.67,No,,2025-01-27 19:10:30.230348
CUST5656,6417357062578497,UNKNOWN,EBT,DEBIT,UNITED STATES,1173.07,No,,2025-01-23 19:10:30.230348
CUST6542,5326445481147669,BANKFIRST FINANCIAL SERVICES,MASTERCARD,DEBIT,UNITED STATES,4807.69,No,,2025-01-19 19:10:30.230348
CUST9325,3867513057802335,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,3324.69,No,,2025-01-14 19:10:30.230348
CUST5957,4549491627655381,JEFFERSON FINANCIAL FEDERAL CREDIT UNION,VISA,DEBIT,UNITED STATES,2847.5,No,,2025-01-07 19:10:30.230348
CUST2370,3692926491083416,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,578.17,No,,2025-01-03 19:10:30.230348
CUST2742,3899845445976592,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,4958.31,Yes,Authorization,2025-01-15 19:10:30.230348
CUST5890,5051696169818063,UNKNOWN,EBT,DEBIT,UNITED STATES,3817.47,No,,2025-01-30 19:10:30.230348
CUST2474,7750089405652143,UNKNOWN,PRIVATE LABEL,DEBIT,UNITED STATES,2832.22,No,,2025-01-24 19:10:30.230348
CUST1911,8155233560724515,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,3741.34,No,,2025-01-11 19:10:30.230348
CUST5323,6046364944778887,UNKNOWN,MAESTRO,DEBIT,BRAZIL,3404.03,Yes,Processing Errors,2025-01-18 19:10:30.230348
CUST3012,4363559879345584,"HERITAGE BANK, LTD.",VISA,CREDIT,AUSTRALIA,534.13,No,,2025-01-19 19:10:30.230348
CUST1987,4272425524774728,CREDIT BANK OF MOSCOW,VISA,DEBIT,RUSSIAN FEDERATION,856.42,No,,2025-01-04 19:10:30.230348
CUST2144,4293622442248525,FIRST SAVINGS BANK,VISA,DEBIT,UNITED STATES,1146.95,No,,2025-01-11 19:10:30.230348
CUST5839,3791433502675498,AMERICAN EXPRESS US CONSUMER,AMERICAN EXPRESS,CREDIT,UNITED STATES,3333.28,No,,2025-01-07 19:10:30.230348
CUST9656,3915402072776623,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,3771.76,No,,2025-01-11 19:10:30.230348
CUST5406,4903077570010896,HSBC BANK PLC,VISA,DEBIT,UNITED KINGDOM,3878.71,No,,2025-01-29 19:10:30.230348
CUST7391,5927026231771320,UNKNOWN,MAESTRO,DEBIT,CHINA,4181.23,No,,2025-01-01 19:10:30.230348
CUST6364,6450496875016836,DISCOVER ISSUER,DISCOVER,CREDIT,UNITED STATES,816.92,No,,2025-01-06 19:10:30.230348
CUST7891,6592887810763303,UNKNOWN,DISCOVER,CREDIT,UNITED STATES,2131.46,No,,2025-01-05 19:10:30.230348
CUST7270,6537179473465911,DISCOVER ISSUER,DISCOVER,CREDIT,UNITED STATES,3098.99,No,,2025-01-17 19:10:30.230348
CUST8463,5553899039255211,"REVOLUT PAYMENTS AUSTRALIA PTY, LTD.",MASTERCARD,DEBIT,AUSTRALIA,27.45,No,,2025-01-28 19:10:30.230348
CUST3316,3444334603689270,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,58.1,No,,2025-01-12 19:10:30.230348
CUST1584,3449729841983988,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,4901.34,No,,2025-01-21 19:10:30.230348
CUST7031,4748953794020506,TTCU FEDERAL CREDIT UNION,VISA,DEBIT,UNITED STATES,2567.99,No,,2025-01-05 19:10:30.230348
CUST2327,5039542875847337,UNKNOWN,EBT,DEBIT,UNITED STATES,4142.27,No,,2025-01-26 19:10:30.230348
CUST6452,3627128215287948,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,2607.77,No,,2025-01-11 19:10:30.230348
CUST9133,3632454907400746,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,4188.86,Yes,Fraud,2025-01-27 19:10:30.230348
CUST9356,3774645464475234,BANK OF AMERICA,AMERICAN EXPRESS,CREDIT,UNITED STATES,2276.16,No,,2025-01-03 19:10:30.230348
CUST9437,4016135894070510,"IDFC FIRST BANK, LTD.",VISA,DEBIT,INDIA,688.76,No,,2025-01-29 19:10:30.230348
CUST3860,4330509900324483,MERRIMACK VALLEY CREDIT UNION,VISA,DEBIT,UNITED STATES,2597.2,No,,2025-01-06 19:10:30.230348
CUST7300,6200538866596800,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,2291.81,No,,2025-01-24 19:10:30.230348
CUST3726,3668033636414513,DC JAPAN,DINERS CLUB INTERNATIONAL,CREDIT,JAPAN,1123.05,No,,2025-01-18 19:10:30.230348
CUST5045,3859878750135557,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,FRANCE,171.14,No,,2025-01-03 19:10:30.230348
CUST4020,4724853294528838,"FUBON BANK (CHINA) CO., LTD.",VISA,CREDIT,CHINA,4444.43,No,,2025-01-11 19:10:30.230348
CUST8802,4362264515804748,UNKNOWN,VISA,CREDIT,UNITED STATES,4909.68,No,,2025-01-26 19:10:30.230348
CUST8929,4138303120915658,ROBINS FINANCIAL CREDIT UNION,VISA,DEBIT,UNITED STATES,2924.4,No,,2025-01-29 19:10:30.230348
CUST7551,3439059251139478,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,4246.13,No,,2025-01-18 19:10:30.230348
CUST5164,4810288093648625,UNKNOWN,VISA,CREDIT,UNITED STATES,3442.99,No,,2025-01-03 19:10:30.230348
CUST9533,4253678468309767,HEARTLAND COMUNNITY CREDIT UNION,VISA,DEBIT,UNITED STATES,120.41,No,,2025-01-19 19:10:30.230348
CUST1538,5044177294029285,UNKNOWN,EBT,DEBIT,UNITED STATES,2203.17,No,,2025-01-13 19:10:30.230348
CUST5825,5626046542705692,UNKNOWN,EBT,DEBIT,UNITED STATES,2697.37,No,,2025-01-17 19:10:30.230348
CUST4705,5008248624247400,UNKNOWN,EBT,DEBIT,UNITED STATES,3715.73,No,,2025-01-17 19:10:30.230348
CUST5670,6413448989973477,UNKNOWN,EBT,DEBIT,UNITED STATES,3770.17,No,,2025-01-14 19:10:30.230348
CUST7829,3136781043349996,UNKNOWN,PRIVATE LABEL,DEBIT,UNITED STATES,1674.05,No,,2025-01-22 19:10:30.230348
CUST8664,5105308555063656,"TBK BANK, SSB",MASTERCARD,DEBIT,UNITED STATES,2928.55,No,,2025-01-25 19:10:30.230348
CUST8210,8191176936613655,THANE DISTRICT CENTRAL CO-OPERATIVE BANK,RUPAY,DEBIT,INDIA,4370.27,No,,2025-01-05 19:10:30.230348
CUST5737,3884390670989146,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,4006.49,No,,2025-01-13 19:10:30.230348
CUST1401,2231162473202750,BANCO ORIGINAL,MASTERCARD,CREDIT,BRAZIL,1829.15,No,,2025-01-13 19:10:30.230348
CUST2759,6415296300872927,UNKNOWN,EBT,DEBIT,UNITED STATES,1526.98,No,,2025-01-10 19:10:30.230348
CUST8645,6415160188753563,UNKNOWN,CIRRUS,DEBIT,UNITED STATES,4167.88,No,,2025-01-23 19:10:30.230348
CUST8514,3963979526673967,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,3104.15,No,,2025-01-12 19:10:30.230348
CUST9785,4039102165025679,UNIVERSITY OF NEBRASKA FEDERAL CREDIT UNION,VISA,CREDIT,UNITED STATES,2344.73,No,,2025-01-29 19:10:30.230348
CUST6398,5141222638062861,"WELLS FARGO BANK NEVADA, N.A.",MASTERCARD,CREDIT,UNITED STATES,4296.47,No,,2025-01-07 19:10:30.230348
CUST5511,8147903318054818,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,2993.41,No,,2025-01-11 19:10:30.230348
CUST3109,3413504201299968,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,1878.18,No,,2025-01-13 19:10:30.230348
CUST3932,3955416911335542,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,3906.49,No,,2025-01-22 19:10:30.230348
CUST3514,3530685287723231,UNKNOWN,JCB,CREDIT,JAPAN,3749.55,No,,2025-01-11 19:10:30.230348
CUST1528,6586625969277193,UNKNOWN,DISCOVER,CREDIT,UNITED STATES,1834.82,No,,2025-01-26 19:10:30.230348
CUST5906,6579382537756026,UNKNOWN,DISCOVER,DEBIT,UNITED STATES,2830.31,No,,2025-01-27 19:10:30.230348
CUST5786,5197225534949749,CITIZENS BANK,MASTERCARD,DEBIT,UNITED STATES,4114.9,No,,2025-01-15 19:10:30.230348
CUST7377,8003753757086079,UC ETC CARD,LOCAL BRAND,DEBIT,JAPAN,1609.9,No,,2025-01-26 19:10:30.230348
CUST1424,5643274607428240,UNKNOWN,EBT,DEBIT,UNITED STATES,713.0,No,,2025-01-02 19:10:30.230348
CUST3058,5685833693583174,UNKNOWN,EBT,DEBIT,UNITED STATES,3233.04,No,,2025-01-17 19:10:30.230348
CUST4686,4879132614033714,ATLANTIC CITY FEDERAL CREDIT UNION,VISA,DEBIT,UNITED STATES,4692.06,No,,2025-01-14 19:10:30.230348
CUST5710,5909836137851680,UNKNOWN,MAESTRO,DEBIT,CHINA,4417.86,No,,2025-01-05 19:10:30.230348
CUST4416,4716320583066773,"U.S. BANK, N.A.",VISA,CREDIT,UNITED STATES,2821.95,No,,2025-01-09 19:10:30.230348
CUST8667,5047095280702263,UNKNOWN,EBT,DEBIT,UNITED STATES,78.27,No,,2025-01-23 19:10:30.230348
CUST9230,4133007059255292,"CUSCAL, LTD.",VISA,DEBIT,AUSTRALIA,3131.86,No,,2025-01-15 19:10:30.230348
CUST7077,7214645814019337,UNKNOWN,PRIVATE LABEL,DEBIT,UNITED STATES,4324.78,No,,2025-01-30 19:10:30.230348
CUST7414,3548365092891275,UNKNOWN,JCB,CREDIT,JAPAN,4657.47,No,,2025-01-19 19:10:30.230348
CUST7252,1032560893580702,AGRICULTURAL BANK OF CHINA,LOCAL BRAND,DEBIT,CHINA,4420.68,No,,2025-01-11 19:10:30.230348
CUST8609,3795746171060629,AMERICAN EXPRESS US CONSUMER,AMERICAN EXPRESS,CREDIT,UNITED STATES,2676.44,No,,2025-01-02 19:10:30.230348
CUST9750,3765786264047600,AMERICAN EXPRESS,AMERICAN EXPRESS,CREDIT,MEXICO,1397.05,No,,2025-01-01 19:10:30.230348
CUST4466,5906201921872984,UNKNOWN,MAESTRO,DEBIT,BRAZIL,1527.3,No,,2025-01-14 19:10:30.230348
CUST5623,5609879607394658,UNKNOWN,MAESTRO,DEBIT,BRAZIL,674.75,No,,2025-01-21 19:10:30.230348
CUST4013,4694455375471329,UNKNOWN,VISA,CREDIT,UNITED STATES,832.44,No,,2025-01-22 19:10:30.230348
CUST4451,6245253470529160,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,472.95,No,,2025-01-01 19:10:30.230348
CUST2378,4802025729253905,"TBBK CARD SERVICES, INC.",VISA,DEBIT,UNITED STATES,1586.33,No,,2025-01-29 19:10:30.230348
CUST5250,3780010722842679,AMERICAN EXPRESS US CONSUMER,AMERICAN EXPRESS,CREDIT,UNITED STATES,3756.82,No,,2024-12-31 19:10:30.230348
CUST1880,4495754480835506,UNKNOWN,VISA,DEBIT,INDIA,1688.13,No,,2025-01-07 19:10:30.230348
CUST7119,6769590501718024,SIA S.P.A.,MAESTRO,DEBIT,ITALY,2450.85,No,,2025-01-05 19:10:30.230348
CUST8866,6088835735715929,UNKNOWN,RUPAY,DEBIT,INDIA,1608.97,No,,2025-01-19 19:10:30.230348
CUST4909,3724749895039412,AMERICAN EXPRESS US CONSUMER,AMERICAN EXPRESS,CREDIT,UNITED STATES,1867.67,No,,2025-01-12 19:10:30.230348
CUST7549,4278269037946532,TADHAMON BANK,VISA,DEBIT,YEMEN,2540.27,No,,2025-01-08 19:10:30.230348
CUST9213,6444706516672975,DISCOVER ISSUER,DISCOVER,CREDIT,UNITED STATES,1183.65,No,,2025-01-08 19:10:30.230348
CUST1581,3782420902152731,AMERICAN EXPRESS US CARS,AMERICAN EXPRESS,CREDIT,UNITED STATES,1579.18,No,,2025-01-25 19:10:30.230348
CUST9254,3952721954473826,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1219.37,No,,2025-01-06 19:10:30.230348
CUST3524,4917143214464521,"BANCO BRADESCO, S.A.",VISA,CREDIT,BRAZIL,4060.18,Yes,Fraud,2025-01-10 19:10:30.230348
CUST5245,5989763864065705,UNKNOWN,MAESTRO,DEBIT,AUSTRALIA,306.8,No,,2025-01-24 19:10:30.230348
CUST3412,5505633904660411,UNKNOWN,MASTERCARD,CREDIT,UNITED STATES,4240.59,No,,2025-01-20 19:10:30.230348
CUST1338,3005265866326811,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1887.85,No,,2025-01-22 19:10:30.230348
CUST6053,3440180491609403,UNKNOWN,AMERICAN EXPRESS,CREDIT,UNITED STATES,3097.05,No,,2025-01-30 19:10:30.230348
CUST7310,5506588178780598,UNKNOWN,MASTERCARD,CREDIT,UNITED STATES,2472.61,No,,2025-01-02 19:10:30.230348
CUST9173,4623967094770601,"PATHWARD, N.A.",VISA,DEBIT,UNITED STATES,1378.8,No,,2025-01-28 19:10:30.230348
CUST9479,6001411812812108,UNKNOWN,LOCAL BRAND,CREDIT,UNITED STATES,2504.96,No,,2025-01-05 19:10:30.230348
CUST8720,5273687724013209,GREEN DOT BANK,MASTERCARD,DEBIT,UNITED STATES,3727.05,No,,2025-01-28 19:10:30.230348
CUST8080,4439910294794323,UNKNOWN,VISA,CREDIT,UNITED STATES,603.45,No,,2025-01-13 19:10:30.230348
CUST5286,8166124907514512,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,1343.47,No,,2025-01-27 19:10:30.230348
CUST2476,5184306371686843,OKLAHOMA EMPLOYEES CREDIT UNION,MASTERCARD,CREDIT,UNITED STATES,3013.33,No,,2025-01-18 19:10:30.230348
CUST6487,3974347782800206,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,1929.86,No,,2025-01-12 19:10:30.230348
CUST1089,8159281064696008,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,591.5,No,,2025-01-25 19:10:30.230348
CUST2746,4967351854518036,UNKNOWN,VISA,CREDIT,UNITED KINGDOM,418.19,No,,2025-01-02 19:10:30.230348
CUST5766,8138149047321861,UNKNOWN,CHINA UNION PAY,DEBIT,CHINA,421.23,No,,2025-01-04 19:10:30.230348
CUST2440,4634416273855810,HTLF BANK,VISA,DEBIT,UNITED STATES,402.59,No,,2025-01-06 19:10:30.230348
CUST8327,4798162785958815,UNKNOWN,VISA,DEBIT,UNITED STATES,1051.94,No,,2025-01-12 19:10:30.230348
CUST2227,5488315411640441,UNKNOWN,MASTERCARD,CREDIT,UNITED STATES,2039.18,No,,2025-01-16 19:10:30.230348
CUST7122,6773020309514330,PJSC ROSBANK,MAESTRO,DEBIT,RUSSIAN FEDERATION,2303.61,No,,2025-01-14 19:10:30.230348
CUST6594,5917348997142218,UNKNOWN,MAESTRO,DEBIT,CHINA,2120.22,No,,2025-01-12 19:10:30.230348
CUST3002,5939519339353543,UNKNOWN,MAESTRO,DEBIT,GERMANY,1211.83,No,,2025-01-20 19:10:30.230348
CUST3515,3952861254599961,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,662.01,No,,2025-01-28 19:10:30.230348
CUST9614,3888090330218180,UNKNOWN,DINERS CLUB INTERNATIONAL,CREDIT,UNITED STATES,2163.8,No,,2025-01-12 19:10:30.230348
CUST4755,5007037963262308,UNKNOWN,EBT,DEBIT,UNITED STATES,619.5,No,,2025-01-15 19:10:30.230348
CUST9689,5942985671210968,UNKNOWN,MAESTRO,DEBIT,UNITED KINGDOM,2332.44,No,,2025-01-17 19:10:30.230348
CUST2922,6743185824250678,SIA S.P.A.,MAESTRO,DEBIT,ITALY,1310.66,No,,2025-01-02 19:10:30.230348
CUST4672,3100809830418031,UNKNOWN,JCB,DEBIT,JAPAN,1418.36,No,,2025-01-05 19:10:30.230348
CUST3963,5060607943129537,UNKNOWN,EBT,DEBIT,UNITED STATES,510.19,No,,2025-01-24 19:10:30.230348
